transaction_ref,merchant_id_raw,customer_id_raw,amount_raw,status_raw,payment_method_raw,channel_raw,created_at_raw,source_system
TX-00004943,158,993,3107.01,failed,Transfer,POS,2026-01-12 17:38:00,pos_gateway
TX-00004944,303,1717,2071.26,success,Transfer,Web,2026-07-20 21:22:00,mobile_app
TX-00004945,134,933,7144.29,failed,Transfer,POS,2026-03-03 01:01:00,switch_api
TX-00004946,168,1241,5014.21,failed,Transfer,POS,2026-03-10 10:34:00,switch_api
TX-00004947,460,1529,2059.29,SUCCESS,USSD,POS,2026-12-05 14:39:00,partner_feed
TX-00004948,116,1717,1529.5,failed,Card,Mobile,2026-08-23 21:19:00,partner_feed
TX-00004949,159,1896,2458.15,FAILED,Transfer,Web,2026-05-31 14:15:00,switch_api
TX-00004950,47,1986,3704.31,SUCCESS,Transfer,POS,2026-03-16 04:43:00,pos_gateway
TX-00004951,73,728,3361.37,error,Transfer,POS,2026-01-04 03:41:00,mobile_app
TX-00004952,484,1988,5577.89,FAILED,Transfer,Mobile,2026-11-24 22:27:00,switch_api
TX-00004953,108,1948,4424.71,error,USSD,Mobile,2026-05-08 03:53:00,mobile_app
TX-00004954,86,1421,4840.55,success,Transfer,Mobile,2026-08-21 04:16:00,mobile_app
TX-00004955,449,1276,3510.2,error,Card,Mobile,2026-05-06 03:32:00,mobile_app
TX-00004956,454,1388,1488.24,success,Card,Mobile,2026-09-15 00:05:00,partner_feed
TX-00004957,185,1655,2703.09,error,Card,Web,2026-05-01 06:08:00,partner_feed
TX-00004958,389,1272,5064.67,SUCCESS,Card,Mobile,2026-05-06 16:04:00,pos_gateway
TX-00004959,438,199,2905.14,error,Card,Web,2026-12-10 03:22:00,switch_api
TX-00004960,457,1468,3833.54,success,USSD,POS,2026-07-19 10:09:00,pos_gateway
TX-00004961,34,1678,2541.8,failed,Transfer,POS,2026-07-14 00:17:00,mobile_app
TX-00004962,361,1243,1781.29,SUCCESS,Transfer,POS,2026-02-16 06:55:00,switch_api
TX-00004963,312,1795,2802.67,failed,USSD,Web,2026-09-08 21:46:00,pos_gateway
TX-00004964,434,107,3479.08,error,USSD,POS,2026-10-05 20:19:00,pos_gateway
TX-00004965,264,644,2147.71,SUCCESS,Transfer,POS,2026-01-24 01:14:00,mobile_app
TX-00004966,45,606,2649.55,FAILED,Card,POS,2026-02-03 00:21:00,pos_gateway
TX-00004967,171,1808,1863.61,failed,Transfer,POS,2026-01-31 12:40:00,switch_api
TX-00004968,33,657,5216.71,SUCCESS,Card,POS,2026-12-13 17:03:00,switch_api
TX-00004969,158,608,2572.86,success,Transfer,Web,2026-10-22 08:29:00,switch_api
TX-00004970,365,205,6163.36,success,USSD,Mobile,2026-09-02 13:34:00,partner_feed
TX-00004971,315,1125,6402.05,failed,USSD,Web,2026-05-12 06:38:00,mobile_app
TX-00004972,209,1519,2862.58,FAILED,Card,Mobile,2026-06-16 05:59:00,mobile_app
TX-00004973,454,622,1800.42,success,USSD,Mobile,2026-04-29 12:34:00,pos_gateway
TX-00004974,303,202,1050.53,SUCCESS,Transfer,Mobile,2026-08-06 14:13:00,mobile_app
TX-00004975,79,113,1427.93,FAILED,Transfer,Mobile,2026-05-05 05:49:00,switch_api
TX-00004976,317,1879,1499.79,success,Card,Web,2026-12-07 09:35:00,switch_api
TX-00004977,356,1533,5938.64,FAILED,USSD,Web,2026-12-01 03:08:00,switch_api
TX-00004978,31,1834,3158.69,error,USSD,POS,2026-01-07 06:54:00,pos_gateway
TX-00004979,129,275,3622.07,success,Transfer,Mobile,2026-08-30 19:27:00,pos_gateway
TX-00004980,423,1032,982.19,SUCCESS,Card,Mobile,2026-06-01 23:19:00,switch_api
TX-00004981,416,1023,1637.65,failed,USSD,Web,2026-08-19 09:39:00,pos_gateway
TX-00004982,401,781,4644.97,error,USSD,Web,2026-08-25 19:08:00,pos_gateway
TX-00004983,271,397,3440.55,failed,Transfer,Mobile,2026-01-12 02:18:00,switch_api
TX-00004984,2,23,2769.43,failed,USSD,POS,2026-09-29 12:30:00,pos_gateway
TX-00004985,410,1299,3953.76,failed,Transfer,POS,2026-08-30 01:04:00,pos_gateway
TX-00004986,322,934,6754.06,success,USSD,POS,2026-07-20 17:03:00,pos_gateway
TX-00004987,16,96,2669.05,FAILED,Transfer,Mobile,2026-02-23 01:44:00,mobile_app
TX-00004988,253,1506,3086.17,SUCCESS,Transfer,POS,2026-08-13 03:56:00,partner_feed
TX-00004989,63,297,3282.3,error,Transfer,POS,2026-12-08 23:30:00,mobile_app
TX-00004990,96,1846,9858.16,success,Transfer,Mobile,2026-05-02 20:27:00,switch_api
TX-00004991,477,302,1043.49,error,Transfer,POS,2026-09-15 05:27:00,partner_feed
TX-00004992,148,1132,4194.84,success,Card,POS,2026-01-16 23:45:00,mobile_app
TX-00004993,215,1604,2814.67,failed,Transfer,Web,2026-01-05 15:47:00,mobile_app
TX-00004994,489,1648,3957.57,FAILED,USSD,Mobile,2026-06-14 06:15:00,mobile_app
TX-00004995,368,1187,2145.9,success,Transfer,POS,2026-01-16 04:00:00,mobile_app
TX-00004996,201,1973,2908.86,failed,Card,POS,2026-06-08 14:46:00,switch_api
TX-00004997,200,675,4254.38,failed,Transfer,POS,2026-11-24 21:23:00,pos_gateway
TX-00004998,287,1008,14135.65,error,USSD,Mobile,2026-07-07 10:35:00,partner_feed
TX-00004999,451,781,4464.97,failed,Transfer,Mobile,2026-09-23 01:24:00,pos_gateway
TX-00005000,106,798,1950.75,success,Transfer,Mobile,2026-01-27 23:13:00,pos_gateway
TX-00005001,475,283,2411.78,error,Card,POS,2026-11-19 05:40:00,switch_api
TX-00005002,373,1778,2376.28,SUCCESS,USSD,Web,2026-10-19 00:57:00,switch_api
TX-00005003,144,988,1214.61,error,Transfer,Mobile,2026-12-02 17:28:00,partner_feed
TX-00005004,452,164,2527.42,error,USSD,POS,2026-11-25 14:36:00,pos_gateway
TX-00005005,9,425,4300.19,failed,Card,Mobile,2026-07-05 07:10:00,mobile_app
TX-00005006,267,1202,1576.38,failed,USSD,POS,2026-11-08 23:09:00,pos_gateway
TX-00005007,368,1167,5035.37,failed,Transfer,POS,2026-12-13 03:40:00,switch_api
TX-00005008,236,1657,3804.3,error,USSD,POS,2026-04-05 12:33:00,mobile_app
TX-00005009,158,903,2065.0,SUCCESS,USSD,POS,2026-03-26 23:07:00,mobile_app
TX-00005010,48,1961,2777.3,FAILED,Transfer,POS,2026-11-18 09:11:00,switch_api
TX-00005011,289,679,6628.68,SUCCESS,Card,Mobile,2026-10-26 13:54:00,partner_feed
TX-00005012,5,1655,4301.74,error,Transfer,Mobile,2026-06-29 15:36:00,partner_feed
TX-00005013,321,1083,2994.08,FAILED,Transfer,Web,2026-10-24 14:53:00,pos_gateway
TX-00005014,457,342,2646.94,failed,USSD,Mobile,2026-08-04 21:43:00,pos_gateway
TX-00005015,454,326,3097.36,error,Card,Mobile,2026-11-14 17:13:00,switch_api
TX-00005016,392,227,2307.96,error,Card,POS,2026-10-04 18:10:00,pos_gateway
TX-00005017,108,86,1040.68,FAILED,USSD,Mobile,2026-05-16 23:50:00,mobile_app
TX-00005018,275,1490,8275.78,failed,USSD,Web,2026-06-05 12:00:00,partner_feed
TX-00005019,210,1309,3221.69,FAILED,USSD,POS,2026-11-27 02:24:00,partner_feed
TX-00005020,166,1642,3637.58,error,Card,Web,2026-04-12 09:56:00,mobile_app
TX-00005021,144,1177,2895.89,failed,USSD,Web,2026-09-25 06:22:00,mobile_app
TX-00005022,41,474,2064.08,failed,USSD,POS,2026-02-23 08:39:00,switch_api
TX-00005023,245,661,2716.33,failed,USSD,Mobile,2026-12-08 09:07:00,mobile_app
TX-00005024,322,325,1339.84,error,USSD,Mobile,2026-08-07 08:15:00,partner_feed
TX-00005025,276,1452,9307.2,FAILED,Transfer,POS,2026-04-10 22:56:00,switch_api
TX-00005026,326,597,1608.0,error,Transfer,Mobile,2026-09-14 22:58:00,pos_gateway
TX-00005027,228,662,1779.37,success,USSD,Mobile,2026-06-06 00:39:00,switch_api
TX-00005028,316,1268,2391.96,FAILED,Transfer,Web,2026-10-15 14:19:00,mobile_app
TX-00005029,138,1256,5676.2,FAILED,Transfer,Web,2026-03-23 13:30:00,switch_api
TX-00005030,184,1595,3002.66,FAILED,Transfer,POS,2026-10-07 10:32:00,partner_feed
TX-00005031,272,1227,1606.69,FAILED,Card,Mobile,2026-06-10 10:01:00,switch_api
TX-00005032,415,103,5581.26,error,Card,Web,2026-11-29 14:24:00,pos_gateway
TX-00005033,428,226,4296.26,FAILED,Card,POS,2026-01-23 05:14:00,switch_api
TX-00005034,378,671,3901.89,error,Transfer,Mobile,2026-10-04 04:45:00,pos_gateway
TX-00005035,473,576,4263.59,SUCCESS,Card,Mobile,2026-03-04 19:46:00,mobile_app
TX-00005036,278,1622,9869.27,SUCCESS,Transfer,Mobile,2026-10-04 11:04:00,pos_gateway
TX-00005037,196,841,8888.8,error,Card,Mobile,2026-06-24 14:47:00,mobile_app
TX-00005038,336,1422,2114.65,success,Card,Mobile,2026-06-08 16:53:00,switch_api
TX-00005039,5,1626,6713.95,SUCCESS,Card,Web,2026-04-10 23:26:00,switch_api
TX-00005040,430,1750,3610.44,failed,Card,Web,2026-01-27 05:03:00,pos_gateway
TX-00005041,407,1805,3825.9,error,Transfer,Web,2026-05-17 10:25:00,partner_feed
TX-00005042,476,709,1279.04,failed,Transfer,Web,2026-02-07 23:37:00,partner_feed
TX-00005043,9,707,2737.52,SUCCESS,USSD,POS,2026-11-17 16:07:00,partner_feed
TX-00005044,315,1824,1985.42,FAILED,Transfer,Web,2026-01-15 21:24:00,partner_feed
TX-00005045,359,283,4509.9,FAILED,Card,POS,2026-08-19 11:10:00,mobile_app
TX-00005046,106,810,5092.58,failed,USSD,Mobile,2026-09-30 20:14:00,switch_api
TX-00005047,307,1415,1056.54,SUCCESS,USSD,Mobile,2026-02-08 23:43:00,mobile_app
TX-00005048,228,1514,2948.3,SUCCESS,USSD,Web,2026-05-29 19:52:00,switch_api
TX-00005049,44,1802,5223.54,failed,Transfer,Mobile,2026-03-04 03:42:00,pos_gateway
TX-00005050,126,1764,2715.31,success,USSD,Web,2026-07-22 19:51:00,partner_feed
TX-00005051,448,656,4292.1,error,Card,POS,2026-05-04 20:34:00,pos_gateway
TX-00005052,94,854,3553.12,failed,Card,Mobile,2026-05-21 15:20:00,mobile_app
TX-00005053,245,1314,3536.28,error,Transfer,Web,2026-05-25 18:50:00,partner_feed
TX-00005054,229,1150,2602.8,error,Card,Web,2026-01-01 22:05:00,mobile_app
TX-00005055,342,1601,1622.48,error,USSD,Mobile,2026-01-30 22:09:00,switch_api
TX-00005056,259,133,1701.45,FAILED,Transfer,Web,2026-08-10 01:21:00,mobile_app
TX-00005057,79,1173,4250.01,failed,Transfer,POS,2026-01-25 22:45:00,mobile_app
TX-00005058,400,339,3010.1,failed,Card,Mobile,2026-08-08 21:57:00,switch_api
TX-00005059,470,565,2781.5,error,USSD,POS,2026-06-06 08:32:00,pos_gateway
TX-00005060,400,1320,2411.62,failed,USSD,Mobile,2026-07-08 08:40:00,partner_feed
TX-00005061,226,912,2559.09,FAILED,Transfer,Web,2026-04-10 01:45:00,mobile_app
TX-00005062,460,76,5031.41,FAILED,Card,Web,2026-08-01 00:38:00,mobile_app
TX-00005063,372,1255,2520.92,failed,USSD,Mobile,2026-04-21 07:35:00,pos_gateway
TX-00005064,428,627,1524.57,SUCCESS,Transfer,Mobile,2026-08-21 12:34:00,partner_feed
TX-00005065,253,209,4323.52,failed,Transfer,Mobile,2026-08-28 07:04:00,pos_gateway
TX-00005066,73,1487,2690.71,success,USSD,Web,2026-12-13 03:46:00,switch_api
TX-00005067,208,1939,3028.12,SUCCESS,Transfer,POS,2026-06-27 06:23:00,mobile_app
TX-00005068,185,1216,6659.43,FAILED,Transfer,POS,2026-03-18 15:27:00,switch_api
TX-00005069,25,225,2950.47,success,Transfer,Mobile,2026-08-30 18:02:00,mobile_app
TX-00005070,233,1759,3444.7,SUCCESS,Transfer,Mobile,2026-06-18 08:01:00,mobile_app
TX-00005071,340,147,1653.32,failed,USSD,Mobile,2026-03-29 12:34:00,partner_feed
TX-00005072,89,722,2670.89,failed,Transfer,Mobile,2026-02-18 14:28:00,mobile_app
TX-00005073,131,213,4043.08,SUCCESS,Transfer,Web,2026-05-27 02:31:00,partner_feed
TX-00005074,49,806,1369.65,error,Transfer,Mobile,2026-04-23 12:15:00,mobile_app
TX-00005075,110,1269,3295.86,failed,Card,POS,2026-06-20 05:53:00,pos_gateway
TX-00005076,188,1980,3135.03,failed,Transfer,Mobile,2026-07-15 07:11:00,switch_api
TX-00005077,397,1381,3043.14,error,Transfer,Web,2026-10-31 15:30:00,mobile_app
TX-00005078,250,742,5006.94,error,Card,Mobile,2026-10-31 05:40:00,partner_feed
TX-00005079,23,319,3523.53,error,Transfer,Mobile,2026-05-27 12:40:00,switch_api
TX-00005080,100,841,6241.88,SUCCESS,Card,POS,2026-10-10 18:51:00,mobile_app
TX-00005081,1,616,1813.85,success,Transfer,POS,2026-06-11 16:04:00,mobile_app
TX-00005082,414,1215,3190.59,FAILED,USSD,Mobile,2026-05-26 19:09:00,switch_api
TX-00005083,374,1010,3109.55,error,Transfer,Mobile,2026-04-03 15:43:00,pos_gateway
TX-00005084,64,1139,1746.51,failed,USSD,Web,2026-04-16 21:27:00,mobile_app
TX-00005085,266,1460,4808.53,SUCCESS,Transfer,Web,2026-01-16 04:43:00,mobile_app
TX-00005086,393,825,9531.3,success,Card,Web,2026-09-17 22:01:00,switch_api
TX-00005087,312,1689,2955.72,FAILED,Card,POS,2026-03-11 12:39:00,switch_api
TX-00005088,179,1262,3837.25,success,USSD,POS,2026-06-17 12:33:00,switch_api
TX-00005089,384,73,3109.63,FAILED,Transfer,Mobile,2026-06-09 14:10:00,mobile_app
TX-00005090,18,1002,2086.43,error,Transfer,Mobile,2026-07-29 05:08:00,pos_gateway
TX-00005091,271,641,1199.45,failed,USSD,POS,2026-12-10 18:11:00,partner_feed
TX-00005092,361,320,2094.59,success,USSD,Web,2026-11-26 02:05:00,pos_gateway
TX-00005093,282,1579,1486.26,error,Transfer,Web,2026-08-30 23:12:00,partner_feed
TX-00005094,128,723,6988.71,SUCCESS,Transfer,Web,2026-09-04 10:27:00,pos_gateway
TX-00005095,451,1380,2814.23,failed,USSD,Mobile,2026-05-14 23:45:00,partner_feed
TX-00005096,251,119,2507.5,FAILED,Card,POS,2026-01-17 13:22:00,pos_gateway
TX-00005097,399,175,4649.79,SUCCESS,Card,Web,2026-04-09 08:05:00,switch_api
TX-00005098,100,1254,1701.26,success,Card,Web,2026-10-02 06:16:00,pos_gateway
TX-00005099,310,959,2031.58,failed,Card,Web,2026-01-18 03:48:00,mobile_app
TX-00005100,117,886,3084.16,FAILED,USSD,POS,2026-08-12 17:27:00,mobile_app
TX-00005101,365,1581,4985.98,error,Transfer,Web,2026-06-24 16:25:00,switch_api
TX-00005102,356,549,3830.85,error,Card,POS,2026-12-13 03:17:00,switch_api
TX-00005103,27,1873,3375.04,FAILED,USSD,Mobile,2026-08-30 19:48:00,pos_gateway
TX-00005104,187,1586,3099.69,FAILED,Transfer,Mobile,2026-10-20 22:38:00,pos_gateway
TX-00005105,423,52,3641.38,error,Card,Web,2026-05-22 22:24:00,pos_gateway
TX-00005106,343,851,3297.19,SUCCESS,USSD,Web,2026-12-12 08:50:00,mobile_app
TX-00005107,399,1639,1781.15,success,Card,Mobile,2026-09-15 14:35:00,partner_feed
TX-00005108,481,1195,3050.44,success,Card,POS,2026-06-06 06:05:00,pos_gateway
TX-00005109,408,1644,1742.64,SUCCESS,Card,Web,2026-03-13 09:45:00,pos_gateway
TX-00005110,444,326,3104.29,FAILED,Card,POS,2026-04-28 08:02:00,partner_feed
TX-00005111,329,1120,2344.15,error,Card,Web,2026-10-15 12:39:00,mobile_app
TX-00005112,389,1554,10611.47,failed,Transfer,Web,2026-05-24 13:34:00,mobile_app
TX-00005113,469,763,2922.09,SUCCESS,Card,Web,2026-05-18 11:00:00,mobile_app
TX-00005114,147,1894,1477.17,success,Card,Mobile,2026-04-13 00:06:00,switch_api
TX-00005115,396,1409,2787.53,error,USSD,Mobile,2026-10-18 06:50:00,mobile_app
TX-00005116,110,783,3864.85,FAILED,Card,Mobile,2026-02-01 01:36:00,switch_api
TX-00005117,174,296,6882.12,success,Card,Mobile,2026-09-08 04:24:00,switch_api
TX-00005118,304,444,2220.03,FAILED,USSD,Web,2026-09-09 05:27:00,mobile_app
TX-00005119,52,1100,1351.25,failed,Transfer,POS,2026-10-12 02:33:00,mobile_app
TX-00005120,344,276,4484.66,SUCCESS,Card,POS,2026-05-20 01:58:00,mobile_app
TX-00005121,268,500,1494.73,SUCCESS,Card,Web,2026-08-29 23:33:00,mobile_app
TX-00005122,461,200,2396.88,success,Card,Web,2026-01-22 17:21:00,pos_gateway
TX-00005123,107,1867,2620.68,FAILED,Card,POS,2026-07-17 05:28:00,switch_api
TX-00005124,247,1800,2878.96,FAILED,Transfer,Web,2026-07-05 00:21:00,partner_feed
TX-00005125,375,1174,4207.32,success,Transfer,Mobile,2026-01-17 19:47:00,partner_feed
TX-00005126,56,1990,2117.91,error,Card,Web,2026-06-08 13:22:00,partner_feed
TX-00005127,380,1237,2599.66,failed,Card,Web,2026-02-22 13:37:00,partner_feed
TX-00005128,248,1412,2959.76,success,USSD,Web,2026-08-27 04:32:00,pos_gateway
TX-00005129,256,302,3212.48,success,Transfer,Mobile,2026-02-04 03:43:00,partner_feed
TX-00005130,26,1346,3130.39,failed,Card,Mobile,2026-07-24 05:20:00,partner_feed
TX-00005131,295,456,3707.09,success,Card,Mobile,2026-10-24 08:09:00,pos_gateway
TX-00005132,433,610,4545.62,failed,Transfer,Web,2026-05-21 22:43:00,partner_feed
TX-00005133,153,224,3627.57,error,USSD,POS,2026-06-20 03:03:00,partner_feed
TX-00005134,166,1471,3739.82,SUCCESS,USSD,Mobile,2026-01-14 11:21:00,switch_api
TX-00005135,402,1868,1351.39,failed,USSD,POS,2026-05-21 20:48:00,partner_feed
TX-00005136,8,470,3056.77,failed,Card,Web,2026-08-23 21:36:00,switch_api
TX-00005137,493,1221,3788.61,FAILED,USSD,POS,2026-09-14 17:50:00,switch_api
TX-00005138,36,1511,4291.84,failed,USSD,Mobile,2026-07-21 02:10:00,switch_api
TX-00005139,204,1116,2108.7,SUCCESS,USSD,Web,2026-03-10 09:16:00,partner_feed
TX-00005140,237,568,2144.11,SUCCESS,Card,Web,2026-01-04 22:09:00,pos_gateway
TX-00005141,307,510,2237.13,FAILED,USSD,POS,2026-01-25 09:19:00,mobile_app
TX-00005142,88,823,3897.95,success,Card,POS,2026-12-13 19:57:00,switch_api
TX-00005143,293,1506,4998.74,success,USSD,Mobile,2026-06-04 04:06:00,partner_feed
TX-00005144,406,566,2431.52,error,Card,POS,2026-05-14 13:28:00,pos_gateway
TX-00005145,396,754,4693.72,error,Card,Mobile,2026-03-14 10:46:00,mobile_app
TX-00005146,350,1719,3170.8,error,USSD,POS,2026-03-11 22:48:00,switch_api
TX-00005147,186,919,2801.35,SUCCESS,Transfer,POS,2026-05-29 15:22:00,partner_feed
TX-00005148,174,1881,2681.97,failed,Transfer,Mobile,2026-04-24 09:54:00,pos_gateway
TX-00005149,354,1446,4329.93,failed,Card,POS,2026-10-08 21:22:00,pos_gateway
TX-00005150,42,624,3507.96,success,Card,POS,2026-09-25 09:19:00,pos_gateway
TX-00005151,45,1171,9301.33,failed,Transfer,Mobile,2026-03-10 22:59:00,partner_feed
TX-00005152,297,25,1946.69,SUCCESS,Transfer,Mobile,2026-07-26 04:04:00,partner_feed
TX-00005153,253,1903,3862.43,FAILED,Card,Web,2026-02-06 09:31:00,switch_api
TX-00005154,17,708,2287.92,FAILED,USSD,Web,2026-03-11 23:52:00,switch_api
TX-00005155,294,622,1930.16,success,Card,Web,2026-11-22 05:21:00,partner_feed
TX-00005156,169,191,2964.8,FAILED,Transfer,Mobile,2026-01-02 18:03:00,pos_gateway
TX-00005157,325,1293,3192.87,error,USSD,Web,2026-10-04 23:40:00,pos_gateway
TX-00005158,230,789,12824.17,error,Transfer,POS,2026-03-29 01:00:00,partner_feed
TX-00005159,427,827,2718.75,FAILED,Transfer,Mobile,2026-10-06 03:37:00,partner_feed
TX-00005160,32,20,1694.11,FAILED,Transfer,POS,2026-11-09 06:46:00,mobile_app
TX-00005161,483,1955,3416.96,error,USSD,Web,2026-04-29 04:22:00,pos_gateway
TX-00005162,41,1309,1056.46,FAILED,Card,POS,2026-11-03 20:08:00,pos_gateway
TX-00005163,91,542,2847.0,error,Transfer,Mobile,2026-03-24 05:03:00,partner_feed
TX-00005164,468,1547,3004.94,FAILED,Transfer,Web,2026-05-02 08:41:00,switch_api
TX-00005165,1,619,4435.08,error,Transfer,Mobile,2026-10-11 19:12:00,switch_api
TX-00005166,156,1436,4850.37,FAILED,USSD,POS,2026-08-02 14:12:00,switch_api
TX-00005167,48,706,2317.43,FAILED,Card,Web,2026-07-17 02:50:00,mobile_app
TX-00005168,248,106,2764.72,FAILED,USSD,Mobile,2026-03-01 01:18:00,mobile_app
TX-00005169,297,1471,2032.33,failed,Transfer,Web,2026-10-25 16:32:00,switch_api
TX-00005170,56,105,1695.9,FAILED,USSD,Web,2026-02-08 07:07:00,partner_feed
TX-00005171,452,921,3480.56,failed,Transfer,Mobile,2026-04-22 15:45:00,mobile_app
TX-00005172,175,945,1576.89,SUCCESS,USSD,Mobile,2026-06-02 07:24:00,partner_feed
TX-00005173,86,794,2422.82,error,Card,Web,2026-02-25 05:34:00,mobile_app
TX-00005174,483,1394,1812.41,success,Card,Mobile,2026-04-08 16:59:00,switch_api
TX-00005175,260,529,3923.9,FAILED,USSD,Web,2026-08-10 16:15:00,partner_feed
TX-00005176,432,889,7337.22,FAILED,USSD,Mobile,2026-01-05 03:40:00,pos_gateway
TX-00005177,444,1954,1554.96,FAILED,Card,POS,2026-12-02 18:02:00,pos_gateway
TX-00005178,210,1602,1180.26,error,Transfer,POS,2026-12-06 03:27:00,partner_feed
TX-00005179,226,1824,2800.51,FAILED,Transfer,Mobile,2026-11-18 13:05:00,mobile_app
TX-00005180,21,1551,3004.45,SUCCESS,USSD,Mobile,2026-06-20 12:49:00,partner_feed
TX-00005181,193,457,3325.35,FAILED,Transfer,Mobile,2026-02-22 13:02:00,pos_gateway
TX-00005182,382,1655,2384.73,FAILED,Card,Mobile,2026-11-17 03:48:00,switch_api
TX-00005183,485,897,2696.42,SUCCESS,Transfer,POS,2026-01-21 02:07:00,pos_gateway
TX-00005184,306,860,3582.28,SUCCESS,Card,Mobile,2026-07-21 16:02:00,switch_api
TX-00005185,277,1981,5015.13,SUCCESS,Transfer,POS,2026-05-29 03:15:00,pos_gateway
TX-00005186,99,1402,1121.56,SUCCESS,Card,POS,2026-03-26 09:44:00,pos_gateway
TX-00005187,302,1903,2478.8,SUCCESS,Transfer,Web,2026-08-13 13:31:00,partner_feed
TX-00005188,404,822,3317.29,success,Transfer,Mobile,2026-01-09 05:06:00,mobile_app
TX-00005189,117,1393,1883.74,success,Transfer,Mobile,2026-09-15 16:08:00,mobile_app
TX-00005190,67,391,7083.93,failed,Transfer,Mobile,2026-08-27 05:56:00,partner_feed
TX-00005191,399,288,2169.59,error,Transfer,POS,2026-04-28 15:27:00,pos_gateway
TX-00005192,176,497,2920.04,FAILED,USSD,POS,2026-07-04 04:10:00,switch_api
TX-00005193,196,1765,3936.36,failed,Transfer,Mobile,2026-10-13 23:32:00,mobile_app
TX-00005194,273,981,2217.99,failed,Card,POS,2026-04-15 14:11:00,switch_api
TX-00005195,324,1544,1184.07,error,Card,Web,2026-07-30 16:23:00,pos_gateway
TX-00005196,180,1973,2405.88,failed,Card,Mobile,2026-05-12 20:09:00,switch_api
TX-00005197,127,1996,4987.65,FAILED,Transfer,Web,2026-04-28 23:00:00,pos_gateway
TX-00005198,171,1640,2518.84,success,Transfer,Mobile,2026-05-13 22:50:00,partner_feed
TX-00005199,272,1306,1952.34,FAILED,USSD,Web,2026-07-20 11:38:00,switch_api
TX-00005200,93,87,4735.47,SUCCESS,USSD,Mobile,2026-09-05 02:52:00,pos_gateway
TX-00005201,63,511,2526.56,success,Transfer,POS,2026-03-03 10:51:00,switch_api
TX-00005202,497,1469,2309.81,failed,USSD,Web,2026-08-15 06:09:00,partner_feed
TX-00005203,107,1949,3212.25,error,USSD,Mobile,2026-12-02 20:57:00,pos_gateway
TX-00005204,416,967,4382.5,error,USSD,Web,2026-07-16 14:06:00,pos_gateway
TX-00005205,454,1064,9807.05,FAILED,Card,Mobile,2026-12-01 20:20:00,switch_api
TX-00005206,411,323,4508.04,failed,USSD,Web,2026-04-02 14:29:00,partner_feed
TX-00005207,296,1675,5323.68,success,Transfer,Mobile,2026-03-05 05:38:00,partner_feed
TX-00005208,154,236,2314.66,FAILED,Card,POS,2026-04-23 18:16:00,pos_gateway
TX-00005209,94,1110,1784.81,error,USSD,POS,2026-10-04 19:05:00,partner_feed
TX-00005210,10,664,3075.32,success,USSD,POS,2026-01-02 15:13:00,pos_gateway
TX-00005211,250,640,3145.05,failed,USSD,POS,2026-07-11 21:37:00,pos_gateway
TX-00005212,11,302,1738.44,SUCCESS,USSD,Mobile,2026-12-08 21:04:00,switch_api
TX-00005213,371,1818,2730.81,FAILED,Transfer,Web,2026-01-30 22:52:00,mobile_app
TX-00005214,140,137,3639.71,FAILED,Transfer,Mobile,2026-12-11 20:01:00,partner_feed
TX-00005215,71,1349,3569.56,success,Card,Web,2026-08-14 13:23:00,partner_feed
TX-00005216,68,1791,3835.84,FAILED,Transfer,Mobile,2026-06-01 02:47:00,switch_api
TX-00005217,51,729,3447.77,SUCCESS,Transfer,Mobile,2026-10-11 23:02:00,partner_feed
TX-00005218,142,350,2313.45,success,Card,Mobile,2026-04-03 01:32:00,partner_feed
TX-00005219,247,1095,2305.49,failed,Transfer,Mobile,2026-01-21 04:06:00,pos_gateway
